교육과정,출판년도,국/검/인정,자료형태,학교급,학교구분,서명,저자,발행처(출판사),정가,사용학년
2015개정교육과정,2019,인정,교과서,중학교,일반학교(보통교과),기술·가정①,이봉구,교학도서,8300.0,
2015개정교육과정,2019,인정,교과서,중학교,일반학교(보통교과),기술·가정①,정성봉,교학사,8100.0,
2015개정교육과정,2019,인정,교과서,중학교,일반학교(보통교과),기술·가정①,조강영,금성출판사,8410.0,
2015개정교육과정,2019,인정,교과서,중학교,일반학교(보통교과),기술·가정①,최유현,지학사,7560.0,
2015개정교육과정,2019,인정,교과서,중학교,일반학교(보통교과),기술·가정①,최완식,교문사,9700.0,
2015개정교육과정,2019,인정,교과서,중학교,일반학교(보통교과),기술·가정①,왕석순,동아출판,8000.0,
2015개정교육과정,2019,인정,교과서,중학교,일반학교(보통교과),기술·가정①,문성환,씨마스,8300.0,
2015개정교육과정,2019,인정,교과서,중학교,일반학교(보통교과),기술·가정①,김기수,원교재사,9470.0,
2015개정교육과정,2019,인정,교과서,중학교,일반학교(보통교과),기술·가정②,이춘식,천재교과서,8200.0,
2015개정교육과정,2019,인정,교과서,중학교,일반학교(보통교과),기술·가정②,김지숙,비상교육,8200.0,
2015개정교육과정,2019,인정,교과서,중학교,일반학교(보통교과),기술·가정②,채정현,삼양미디어,8400.0,
2015개정교육과정,2019,인정,교과서,중학교,일반학교(보통교과),기술·가정②,윤인경,미래엔,7540.0,
2015개정교육과정,2019,인정,교과서,중학교,일반학교(보통교과),기술·가정②,이봉구,교학도서,8300.0,
2015개정교육과정,2019,인정,교과서,중학교,일반학교(보통교과),기술·가정②,정성봉,교학사,8100.0,
2015개정교육과정,2019,인정,교과서,중학교,일반학교(보통교과),기술·가정②,조강영,금성출판사,8200.0,
2015개정교육과정,2019,인정,교과서,중학교,일반학교(보통교과),기술·가정②,최유현,지학사,7530.0,
2015개정교육과정,2019,인정,교과서,중학교,일반학교(보통교과),기술·가정②,최완식,교문사,9700.0,
2015개정교육과정,2019,인정,교과서,중학교,일반학교(보통교과),기술·가정②,왕석순,동아출판,8000.0,
2015개정교육과정,2019,인정,교과서,중학교,일반학교(보통교과),기술·가정②,문성환,씨마스,8300.0,
2015개정교육과정,2019,인정,교과서,중학교,일반학교(보통교과),기술·가정②,김기수,원교재사,9470.0,
2015개정교육과정,2019,인정,교과서,중학교,일반학교(보통교과),정보,김재현,교문사,10000.0,
2015개정교육과정,2019,인정,교과서,중학교,일반학교(보통교과),정보,최종길,능률교과서,10290.0,
2015개정교육과정,2019,인정,교과서,중학교,일반학교(보통교과),정보,정영식,씨마스,7000.0,
2015개정교육과정,2019,인정,교과서,중학교,일반학교(보통교과),정보,김태영,원교재사,11000.0,
2015개정교육과정,2019,인정,교과서,중학교,일반학교(보통교과),정보,이영준,교학사,9000.0,
2015개정교육과정,2019,인정,교과서,중학교,일반학교(보통교과),정보,김영일,금성출판사,8500.0,
2015개정교육과정,2019,인정,교과서,중학교,일반학교(보통교과),정보,박병기,두배의느낌,9500.0,
2015개정교육과정,2019,인정,교과서,중학교,일반학교(보통교과),정보,이원규,미래엔,8960.0,
2015개정교육과정,2019,인정,교과서,중학교,일반학교(보통교과),정보,임희석,비상교육,7900.0,
2015개정교육과정,2019,인정,교과서,중학교,일반학교(보통교과),정보,한선관,성안당,8000.0,
2015개정교육과정,2019,인정,교과서,중학교,일반학교(보통교과),정보,배영권,와이비엠,8200.0,
2015개정교육과정,2019,인정,교과서,중학교,일반학교(보통교과),정보,김현철,천재교과서,7000.0,
2015개정교육과정,2019,인정,교과서,중학교,일반학교(보통교과),정보,박정일,한국학력평가원,9600.0,
2015개정교육과정,2019,인정,교과서,중학교,일반학교(보통교과),정보,김종훈,한빛아카데미,9920.0,
2015개정교육과정,2019,인정,교과서,중학교,일반학교(보통교과),정보,이만희,길벗,9800.0,
2015개정교육과정,2019,인정,교과서,중학교,일반학교(보통교과),정보,김영식,이오북스,9800.0,
2015개정교육과정,2019,인정,교과서,중학교,일반학교(보통교과),정보,한건우,삼양미디어,9000.0,
2015개정교육과정,2019,인정,교과서,중학교,일반학교(보통교과),체육①/②,안양옥,지학사,13210.0,
2015개정교육과정,2019,인정,교과서,중학교,일반학교(보통교과),체육①/②,조송현,금성출판사,12980.0,
2015개정교육과정,2019,인정,교과서,중학교,일반학교(보통교과),체육①/②,이종영,천재교과서,12700.0,
2015개정교육과정,2019,인정,교과서,중학교,일반학교(보통교과),체육①/②,김방출,교학사,12700.0,
2015개정교육과정,2019,인정,교과서,중학교,일반학교(보통교과),체육①/②,정영린,미래엔,12700.0,
2015개정교육과정,2019,인정,교과서,중학교,일반학교(보통교과),체육①/②,주명덕,동아출판,11800.0,
2015개정교육과정,2019,인정,교과서,중학교,일반학교(보통교과),체육①/②,황인,태림출판사,12600.0,
2015개정교육과정,2019,인정,교과서,중학교,일반학교(보통교과),체육①/②,김선진,타임기획,12700.0,
2015개정교육과정,2019,인정,교과서,중학교,일반학교(보통교과),체육①/②,김대진,체육과건강,12700.0,
2015개정교육과정,2019,인정,교과서,중학교,일반학교(보통교과),체육①/②,김경래,와이비엠,12700.0,
2015개정교육과정,2019,인정,교과서,중학교,일반학교(보통교과),체육①/②,이민표,비상교육,12700.0,
2015개정교육과정,2019,인정,교과서,중학교,일반학교(보통교과),체육①/②,양재근,씨마스,12700.0,
2015개정교육과정,2019,인정,교과서,중학교,일반학교(보통교과),음악①,장기범,미래엔,5750.0,
2015개정교육과정,2019,인정,교과서,중학교,일반학교(보통교과),음악①,양종모,음악과생활,7200.0,
2015개정교육과정,2019,인정,교과서,중학교,일반학교(보통교과),음악①,최은식,천재교과서,6200.0,
2015개정교육과정,2019,인정,교과서,중학교,일반학교(보통교과),음악①,고영신,교학사,7740.0,
2015개정교육과정,2019,인정,교과서,중학교,일반학교(보통교과),음악①,민경훈,동아출판,5870.0,
2015개정교육과정,2019,인정,교과서,중학교,일반학교(보통교과),음악①,정길선,지학사,5240.0,
2015개정교육과정,2019,인정,교과서,중학교,일반학교(보통교과),음악①,조대현,다락원,5800.0,
2015개정교육과정,2019,인정,교과서,중학교,일반학교(보통교과),음악①,정욱희,성안당,7460.0,
2015개정교육과정,2019,인정,교과서,중학교,일반학교(보통교과),음악①,김광옥,아침나라,7330.0,
2015개정교육과정,2019,인정,교과서,중학교,일반학교(보통교과),음악①,주대창,비상교육,6590.0,
2015개정교육과정,2019,인정,교과서,중학교,일반학교(보통교과),음악①,현경실,금성출판사,6200.0,
2015개정교육과정,2019,인정,교과서,중학교,일반학교(보통교과),음악①,박준영,와이비엠,7100.0,
2015개정교육과정,2019,인정,교과서,중학교,일반학교(보통교과),음악①,주광식,박영사,8320.0,
2015개정교육과정,2019,인정,교과서,중학교,일반학교(보통교과),음악①,허화병,세광음악출판사,7500.0,
2015개정교육과정,2019,인정,교과서,중학교,일반학교(보통교과),음악②,장기범,미래엔,5750.0,
2015개정교육과정,2019,인정,교과서,중학교,일반학교(보통교과),음악②,양종모,음악과생활,7200.0,
2015개정교육과정,2019,인정,교과서,중학교,일반학교(보통교과),음악②,최은식,천재교과서,6200.0,
2015개정교육과정,2019,인정,교과서,중학교,일반학교(보통교과),음악②,고영신,교학사,7740.0,
2015개정교육과정,2019,인정,교과서,중학교,일반학교(보통교과),음악②,민경훈,동아출판,5870.0,
2015개정교육과정,2019,인정,교과서,중학교,일반학교(보통교과),음악②,정길선,지학사,5240.0,
2015개정교육과정,2019,인정,교과서,중학교,일반학교(보통교과),음악②,조대현,다락원,5800.0,
2015개정교육과정,2019,인정,교과서,중학교,일반학교(보통교과),음악②,정욱희,성안당,7460.0,
2015개정교육과정,2019,인정,교과서,중학교,일반학교(보통교과),음악②,김광옥,아침나라,7330.0,
2015개정교육과정,2019,인정,교과서,중학교,일반학교(보통교과),음악②,주대창,비상교육,6590.0,
2015개정교육과정,2019,인정,교과서,중학교,일반학교(보통교과),음악②,현경실,금성출판사,6800.0,
2015개정교육과정,2019,인정,교과서,중학교,일반학교(보통교과),음악②,박준영,와이비엠,7100.0,
2015개정교육과정,2019,인정,교과서,중학교,일반학교(보통교과),음악②,주광식,박영사,8320.0,
2015개정교육과정,2019,인정,교과서,중학교,일반학교(보통교과),음악②,허화병,세광음악출판사,7500.0,
2015개정교육과정,2019,인정,교과서,중학교,일반학교(보통교과),미술①,김형숙,교학도서,7800.0,
2015개정교육과정,2019,인정,교과서,중학교,일반학교(보통교과),미술①,최찬경,금성출판사,6400.0,
2015개정교육과정,2019,인정,교과서,중학교,일반학교(보통교과),미술①,박성식,다락원,6400.0,
2015개정교육과정,2019,인정,교과서,중학교,일반학교(보통교과),미술①,장선화,동아출판,5800.0,
2015개정교육과정,2019,인정,교과서,중학교,일반학교(보통교과),미술①,현은령,리베르스쿨,7480.0,
2015개정교육과정,2019,인정,교과서,중학교,일반학교(보통교과),미술①,연혜경,미래엔,6400.0,
2015개정교육과정,2019,인정,교과서,중학교,일반학교(보통교과),미술①,정현일,비상교육,6380.0,
2015개정교육과정,2019,인정,교과서,중학교,일반학교(보통교과),미술①,최정아,아침나라,7800.0,
2015개정교육과정,2019,인정,교과서,중학교,일반학교(보통교과),미술①,심영옥,와이비엠,6700.0,
2015개정교육과정,2019,인정,교과서,중학교,일반학교(보통교과),미술①,김정희,지학사,6480.0,
2015개정교육과정,2019,인정,교과서,중학교,일반학교(보통교과),미술①,김선아,천재교과서,6400.0,
2015개정교육과정,2019,인정,교과서,중학교,일반학교(보통교과),미술①,서예식,해냄에듀,6400.0,
2015개정교육과정,2019,인정,교과서,중학교,일반학교(보통교과),미술①,김인규,미진사,6400.0,
2015개정교육과정,2019,인정,교과서,중학교,일반학교(보통교과),미술①,김용주,씨마스,6400.0,
2015개정교육과정,2019,인정,교과서,중학교,일반학교(보통교과),미술②,김형숙,교학도서,7800.0,
2015개정교육과정,2019,인정,교과서,중학교,일반학교(보통교과),미술②,최찬경,금성출판사,5400.0,
2015개정교육과정,2019,인정,교과서,중학교,일반학교(보통교과),미술②,박성식,다락원,6400.0,
2015개정교육과정,2019,인정,교과서,중학교,일반학교(보통교과),미술②,장선화,동아출판,7400.0,
2015개정교육과정,2019,인정,교과서,중학교,일반학교(보통교과),미술②,현은령,리베르스쿨,6800.0,
2015개정교육과정,2019,인정,교과서,중학교,일반학교(보통교과),미술②,연혜경,미래엔,6400.0,
2015개정교육과정,2019,인정,교과서,중학교,일반학교(보통교과),미술②,정현일,비상교육,6380.0,
2015개정교육과정,2019,인정,교과서,중학교,일반학교(보통교과),미술②,최정아,아침나라,7800.0,
2015개정교육과정,2019,인정,교과서,중학교,일반학교(보통교과),미술②,심영옥,와이비엠,6700.0,
2015개정교육과정,2019,인정,교과서,중학교,일반학교(보통교과),미술②,김정희,지학사,6480.0,
2015개정교육과정,2019,인정,교과서,중학교,일반학교(보통교과),미술②,김선아,천재교과서,6400.0,
2015개정교육과정,2019,인정,교과서,중학교,일반학교(보통교과),미술②,서예식,해냄에듀,6900.0,
2015개정교육과정,2019,인정,교과서,중학교,일반학교(보통교과),미술②,김인규,미진사,6400.0,
2015개정교육과정,2019,인정,교과서,중학교,일반학교(보통교과),미술②,김용주,씨마스,6400.0,
2015개정교육과정,2019,인정,교과서,중학교,일반학교(보통교과),한문,송재소,다락원,7600.0,
2015개정교육과정,2019,인정,교과서,중학교,일반학교(보통교과),한문,이향배,대명사,7290.0,
2015개정교육과정,2019,인정,교과서,중학교,일반학교(보통교과),한문,심경호,미래엔,6980.0,
2015개정교육과정,2019,인정,교과서,중학교,일반학교(보통교과),한문,김용재,와이비엠,7500.0,
2015개정교육과정,2019,인정,교과서,중학교,일반학교(보통교과),한문,이현교,중앙교육,8900.0,
2015개정교육과정,2019,인정,교과서,중학교,일반학교(보통교과),한문,안대회,천재교과서,7000.0,
2015개정교육과정,2019,인정,교과서,중학교,일반학교(보통교과),한문,안재철,지학사,8360.0,
2015개정교육과정,2019,인정,교과서,중학교,일반학교(보통교과),한문,김성중,이젠미디어,8500.0,
2015개정교육과정,2019,인정,교과서,중학교,일반학교(보통교과),한문,이동재,비상교육,7700.0,
2015개정교육과정,2019,인정,교과서,중학교,일반학교(보통교과),한문,임완혁,교학사,8000.0,
2015개정교육과정,2019,인정,교과서,중학교,일반학교(보통교과),한문,이병주,대학서림,8050.0,
2015개정교육과정,2019,인정,교과서,중학교,일반학교(보통교과),한문,이상진,동화사,8500.0,
2015개정교육과정,2019,인정,교과서,중학교,일반학교(보통교과),한문,오형민,금성출판사,8500.0,
2015개정교육과정,2019,인정,교과서,중학교,일반학교(보통교과),한문,박성규,동아출판,8000.0,
2015개정교육과정,2019,인정,교과서,중학교,일반학교(보통교과),한문,진재교,장원교육,7290.0,
2015개정교육과정,2019,인정,교과서,중학교,일반학교(보통교과),한문,김영진,씨마스,7800.0,
2015개정교육과정,2019,인정,교과서,중학교,일반학교(보통교과),한문,이병순,한국학력평가원,8500.0,
2015개정교육과정,2019,인정,교과서,중학교,일반학교(보통교과),환경,이상원,천재교과서,7700.0,
2015개정교육과정,2019,인정,교과서,중학교,일반학교(보통교과),생활독일어,채연숙,(사)한국검인정(부산교육청),5550.0,
2015개정교육과정,2019,인정,교과서,중학교,일반학교(보통교과),생활프랑스어,이경수,(사)한국검인정(서울교육청),4590.0,
2015개정교육과정,2019,인정,교과서,중학교,일반학교(보통교과),생활스페인어,이상원,(사)한국검인정(전남교육청),5710.0,
2015개정교육과정,2019,인정,교과서,중학교,일반학교(보통교과),생활중국어,심형철,시사북스,8900.0,
2015개정교육과정,2019,인정,교과서,중학교,일반학교(보통교과),생활중국어,김명화,넥서스,9500.0,
2015개정교육과정,2019,인정,교과서,중학교,일반학교(보통교과),생활중국어,유성진,엔이능률,8500.0,
2015개정교육과정,2019,인정,교과서,중학교,일반학교(보통교과),생활중국어,우치갑,미래엔,8200.0,
2015개정교육과정,2019,인정,교과서,중학교,일반학교(보통교과),생활중국어,이기훈,와이비엠,12200.0,
2015개정교육과정,2019,인정,교과서,중학교,일반학교(보통교과),생활중국어,정상률,다락원,7900.0,
2015개정교육과정,2019,인정,교과서,중학교,일반학교(보통교과),생활중국어,이선희,파고다북스,9500.0,
2015개정교육과정,2019,인정,교과서,중학교,일반학교(보통교과),생활중국어,신승희,천재교과서,11500.0,
2015개정교육과정,2019,인정,교과서,중학교,일반학교(보통교과),생활중국어,박용호,동양북스,10000.0,
2015개정교육과정,2019,인정,교과서,중학교,일반학교(보통교과),생활일본어,박행자,엔이능률,8500.0,
2015개정교육과정,2019,인정,교과서,중학교,일반학교(보통교과),생활일본어,채성식,다락원,8000.0,
2015개정교육과정,2019,인정,교과서,중학교,일반학교(보통교과),생활일본어,오현정,미래엔,8200.0,
2015개정교육과정,2019,인정,교과서,중학교,일반학교(보통교과),생활일본어,박민영,천재교과서,9500.0,
2015개정교육과정,2019,인정,교과서,중학교,일반학교(보통교과),생활일본어,이경수,시사북스,8900.0,
2015개정교육과정,2019,인정,교과서,중학교,일반학교(보통교과),생활일본어,김동규,파고다북스,9500.0,
2015개정교육과정,2019,인정,교과서,중학교,일반학교(보통교과),생활러시아어,김태진,(사)한국검인정(강원교육청),5490.0,
2015개정교육과정,2019,인정,교과서,중학교,일반학교(보통교과),생활아랍어,이명원,(사)한국검인정(울산교육청),5150.0,
2015개정교육과정,2019,인정,교과서,중학교,일반학교(보통교과),생활베트남어,배양수,(사)한국검인정(충남교육청),5600.0,
2015개정교육과정,2019,인정,교과서,중학교,일반학교(보통교과),보건,차미향,동화사,9800.0,
2015개정교육과정,2019,인정,교과서,중학교,일반학교(보통교과),보건,우옥영,와이비엠,8000.0,
2015개정교육과정,2019,인정,교과서,중학교,일반학교(보통교과),보건,유인숙,천재교과서,7000.0,
2015개정교육과정,2019,인정,교과서,중학교,일반학교(보통교과),보건,이춘희,들샘,7000.0,
2015개정교육과정,2019,인정,교과서,중학교,일반학교(보통교과),보건,김희순,지구문화,9800.0,
2015개정교육과정,2019,인정,교과서,중학교,일반학교(보통교과),진로와직업,이영춘,성림출판,9900.0,
2015개정교육과정,2019,인정,교과서,중학교,일반학교(보통교과),진로와직업,이용순,미래엔,7550.0,
2015개정교육과정,2019,인정,교과서,중학교,일반학교(보통교과),진로와직업,민창기,금성출판사,8500.0,
2015개정교육과정,2019,인정,교과서,중학교,일반학교(보통교과),진로와직업,이남철,교학사,8000.0,
2015개정교육과정,2019,인정,교과서,중학교,일반학교(보통교과),진로와직업,허은영,지학사,9760.0,
2015개정교육과정,2019,인정,교과서,중학교,일반학교(보통교과),진로와직업,노성빈,박영사,9800.0,
2015개정교육과정,2019,인정,교과서,중학교,일반학교(보통교과),진로와직업,김재호,천재교과서,7000.0,
2015개정교육과정,2019,인정,교과서,중학교,일반학교(보통교과),진로와직업,김신영,동아출판,8000.0,
2015개정교육과정,2019,인정,교과서,중학교,일반학교(보통교과),진로와직업,서우석,와이비엠,7600.0,
2015개정교육과정,2019,인정,교과서,중학교,일반학교(보통교과),진로와직업,김성길,이오북스,8820.0,
2015개정교육과정,2019,인정,교과서,중학교,일반학교(보통교과),진로와직업,정동순,씨마스,7000.0,
2015개정교육과정,2019,인정,교과서,중학교,일반학교(보통교과),진로와직업,김윤희,이오미디어,9060.0,
2015개정교육과정,2019,인정,교과서,중학교,일반학교(보통교과),진로와직업,손은령,비상교육,8460.0,
2015개정교육과정,2019,인정,교과서,중학교,일반학교(보통교과),진로와직업,강정임,삼양미디어,7000.0,
2015개정교육과정,2019,인정,교과서,중학교,일반학교(보통교과),진로와직업,최영미,웅보출판사,7000.0,
2015개정교육과정,2019,인정,교과서,중학교,일반학교(보통교과),진로와직업,정형근,능률교과서,9870.0,
2015개정교육과정,2019,인정,교과서,중학교,일반학교(보통교과),진로와직업,이경화,원교재사,9750.0,
2015개정교육과정,2019,인정,교과서,중학교,일반학교(보통교과),창의·융합음악극,정호붕,음악과생활,7000.0,
2015개정교육과정,2019,인정,교과서,중학교,일반학교(보통교과),자유학기제레크리에이션,한국여가레크리에이션협회,체육과건강,15000.0,
2015개정교육과정,2019,인정,교과서,중학교,일반학교(보통교과),자유학기제뉴스포츠,한국뉴스포츠협회,체육과건강,28000.0,
2015개정교육과정,2019,인정,교과서,중학교,일반학교(보통교과),진로체험과포트폴리오,민기홍,삼양미디어,8000.0,
2015개정교육과정,2019,인정,교과서,중학교,일반학교(보통교과),문제해결과프로그래밍,서인순,(재)한국과학창의재단,7300.0,
2015개정교육과정,2019,검정,교과서,중학교,일반학교(보통교과),국어1-1,이은영,동아출판,5530.0,1
2015개정교육과정,2019,검정,교과서,중학교,일반학교(보통교과),국어1-1,류수열,금성출판사,6510.0,1
2015개정교육과정,2019,검정,교과서,중학교,일반학교(보통교과),국어1-1,이삼형,지학사,5870.0,1
2015개정교육과정,2019,검정,교과서,중학교,일반학교(보통교과),국어1-1,이도영,창비,5460.0,1
2015개정교육과정,2019,검정,교과서,중학교,일반학교(보통교과),국어1-1,남미영,교학사,6130.0,1
2015개정교육과정,2019,검정,교과서,중학교,일반학교(보통교과),국어1-1,박영목,천재교육,4570.0,1
2015개정교육과정,2019,검정,교과서,중학교,일반학교(보통교과),국어1-1,노미숙,천재교육,5780.0,1
2015개정교육과정,2019,검정,교과서,중학교,일반학교(보통교과),국어1-1,김진수,비상교육,4830.0,1
2015개정교육과정,2019,검정,교과서,중학교,일반학교(보통교과),국어1-1,신유식,미래엔,4410.0,1
2015개정교육과정,2019,검정,교과서,중학교,일반학교(보통교과),국어1-2,이은영,동아출판,5510.0,1
2015개정교육과정,2019,검정,교과서,중학교,일반학교(보통교과),국어1-2,류수열,금성출판사,5990.0,1
2015개정교육과정,2019,검정,교과서,중학교,일반학교(보통교과),국어1-2,이삼형,지학사,5960.0,1
2015개정교육과정,2019,검정,교과서,중학교,일반학교(보통교과),국어1-2,이도영,창비,5580.0,1
2015개정교육과정,2019,검정,교과서,중학교,일반학교(보통교과),국어1-2,남미영,교학사,6240.0,1
2015개정교육과정,2019,검정,교과서,중학교,일반학교(보통교과),국어1-2,박영목,천재교육,4630.0,1
2015개정교육과정,2019,검정,교과서,중학교,일반학교(보통교과),국어1-2,노미숙,천재교육,5830.0,1
2015개정교육과정,2019,검정,교과서,중학교,일반학교(보통교과),국어1-2,김진수,비상교육,5050.0,1
2015개정교육과정,2019,검정,교과서,중학교,일반학교(보통교과),국어1-2,신유식,미래엔,4420.0,1
2015개정교육과정,2019,검정,교과서,중학교,일반학교(보통교과),국어2-1,이은영,동아출판,6160.0,2
2015개정교육과정,2019,검정,교과서,중학교,일반학교(보통교과),국어2-1,류수열,금성출판사,6280.0,2
2015개정교육과정,2019,검정,교과서,중학교,일반학교(보통교과),국어1-1,이은영,동아출판,5530.0,1
2015개정교육과정,2019,검정,교과서,중학교,일반학교(보통교과),국어1-1,류수열,금성출판사,6510.0,
2015개정교육과정,2019,검정,교과서,중학교,일반학교(보통교과),국어1-1,이삼형,지학사,5870.0,1
2015개정교육과정,2019,검정,교과서,중학교,일반학교(보통교과),국어1-1,이도영,창비,5460.0,1
2015개정교육과정,2019,검정,교과서,중학교,일반학교(보통교과),국어1-1,남미영,교학사,6130.0,1
2015개정교육과정,2019,검정,교과서,중학교,일반학교(보통교과),국어1-1,박영목,천재교육,4570.0,1
2015개정교육과정,2019,검정,교과서,중학교,일반학교(보통교과),국어1-1,노미숙,천재교육,5780.0,1
2015개정교육과정,2019,검정,교과서,중학교,일반학교(보통교과),국어1-1,김진수,비상교육,4830.0,1
2015개정교육과정,2019,검정,교과서,중학교,일반학교(보통교과),국어1-1,신유식,미래엔,4410.0,
2015개정교육과정,2019,검정,교과서,중학교,일반학교(보통교과),국어1-2,이은영,동아출판,5510.0,1
2015개정교육과정,2019,검정,교과서,중학교,일반학교(보통교과),국어1-2,류수열,금성출판사,5990.0,
2015개정교육과정,2019,검정,교과서,중학교,일반학교(보통교과),국어1-2,이삼형,지학사,5960.0,1
2015개정교육과정,2019,검정,교과서,중학교,일반학교(보통교과),국어1-2,이도영,창비,5580.0,1
2015개정교육과정,2019,검정,교과서,중학교,일반학교(보통교과),국어1-2,남미영,교학사,6240.0,1
2015개정교육과정,2019,검정,교과서,중학교,일반학교(보통교과),국어1-2,박영목,천재교육,4630.0,1
2015개정교육과정,2019,검정,교과서,중학교,일반학교(보통교과),국어1-2,노미숙,천재교육,5830.0,1
2015개정교육과정,2019,검정,교과서,중학교,일반학교(보통교과),국어2-1,이삼형,지학사,6250.0,2
2015개정교육과정,2019,검정,교과서,중학교,일반학교(보통교과),국어2-1,이도영,창비,6390.0,2
2015개정교육과정,2019,검정,교과서,중학교,일반학교(보통교과),국어2-1,남미영,교학사,6230.0,2
2015개정교육과정,2019,검정,교과서,중학교,일반학교(보통교과),국어2-1,박영목,천재교육,4690.0,2
2015개정교육과정,2019,검정,교과서,중학교,일반학교(보통교과),국어2-1,노미숙,천재교육,5860.0,2
2015개정교육과정,2019,검정,교과서,중학교,일반학교(보통교과),국어2-1,김진수,비상교육,5590.0,2
2015개정교육과정,2019,검정,교과서,중학교,일반학교(보통교과),국어2-1,신유식,미래엔,4550.0,2
2015개정교육과정,2019,검정,교과서,중학교,일반학교(보통교과),국어2-2,이은영,동아출판,6120.0,2
2015개정교육과정,2019,검정,교과서,중학교,일반학교(보통교과),국어2-2,류수열,금성출판사,5960.0,2
2015개정교육과정,2019,검정,교과서,중학교,일반학교(보통교과),국어2-2,이삼형,지학사,6250.0,2
2015개정교육과정,2019,검정,교과서,중학교,일반학교(보통교과),국어2-2,이도영,창비,6540.0,2
2015개정교육과정,2019,검정,교과서,중학교,일반학교(보통교과),국어2-2,남미영,교학사,6230.0,2
2015개정교육과정,2019,검정,교과서,중학교,일반학교(보통교과),국어2-2,박영목,천재교육,4730.0,2
2015개정교육과정,2019,검정,교과서,중학교,일반학교(보통교과),국어2-2,노미숙,천재교육,5890.0,2
2015개정교육과정,2019,검정,교과서,중학교,일반학교(보통교과),국어2-2,김진수,비상교육,5650.0,2
2015개정교육과정,2019,검정,교과서,중학교,일반학교(보통교과),국어2-2,신유식,미래엔,4550.0,2
2015개정교육과정,2019,검정,교과서,중학교,일반학교(보통교과),도덕①,노영준,동아출판,5230.0,
2015개정교육과정,2019,검정,교과서,중학교,일반학교(보통교과),도덕①,차우규,금성출판사,6150.0,
2015개정교육과정,2019,검정,교과서,중학교,일반학교(보통교과),도덕①,추병완,지학사,5880.0,
2015개정교육과정,2019,검정,교과서,중학교,일반학교(보통교과),도덕①,이호중,해냄에듀,5820.0,
2015개정교육과정,2019,검정,교과서,중학교,일반학교(보통교과),도덕①,강성률,리베르스쿨,6130.0,
2015개정교육과정,2019,검정,교과서,중학교,일반학교(보통교과),도덕①,황인표,교학사,6110.0,
2015개정교육과정,2019,검정,교과서,중학교,일반학교(보통교과),도덕①,변순용,천재교과서,6250.0,
2015개정교육과정,2019,검정,교과서,중학교,일반학교(보통교과),도덕①,박병기,비상교육,6040.0,
2015개정교육과정,2019,검정,교과서,중학교,일반학교(보통교과),도덕①,정창우,미래엔,4140.0,
2015개정교육과정,2019,검정,교과서,중학교,일반학교(보통교과),도덕②,노영준,동아출판,5830.0,
2015개정교육과정,2019,검정,교과서,중학교,일반학교(보통교과),도덕②,차우규,금성출판사,5890.0,
2015개정교육과정,2019,검정,교과서,중학교,일반학교(보통교과),도덕②,추병완,지학사,5880.0,
2015개정교육과정,2019,검정,교과서,중학교,일반학교(보통교과),도덕②,이호중,해냄에듀,5430.0,
2015개정교육과정,2019,검정,교과서,중학교,일반학교(보통교과),도덕②,강성률,리베르스쿨,5770.0,
2015개정교육과정,2019,검정,교과서,중학교,일반학교(보통교과),도덕②,황인표,교학사,5750.0,
2015개정교육과정,2019,검정,교과서,중학교,일반학교(보통교과),도덕②,변순용,천재교과서,6000.0,
2015개정교육과정,2019,검정,교과서,중학교,일반학교(보통교과),도덕②,박병기,비상교육,5580.0,
2015개정교육과정,2019,검정,교과서,중학교,일반학교(보통교과),도덕②,정창우,미래엔,5650.0,
2015개정교육과정,2019,검정,교과서,중학교,일반학교(보통교과),국어1-2,신유식,미래엔,4420.0,
2015개정교육과정,2019,검정,교과서,중학교,일반학교(보통교과),국어2-1,이은영,동아출판,6160.0,2
2015개정교육과정,2019,검정,교과서,중학교,일반학교(보통교과),국어2-1,류수열,금성출판사,6280.0,2
2015개정교육과정,2019,검정,교과서,중학교,일반학교(보통교과),국어2-1,이삼형,지학사,6250.0,2
2015개정교육과정,2019,검정,교과서,중학교,일반학교(보통교과),국어2-1,이도영,창비,6390.0,2
2015개정교육과정,2019,검정,교과서,중학교,일반학교(보통교과),국어2-1,남미영,교학사,6230.0,2
2015개정교육과정,2019,검정,교과서,중학교,일반학교(보통교과),국어2-1,박영목,천재교육,4690.0,2
2015개정교육과정,2019,검정,교과서,중학교,일반학교(보통교과),국어2-1,노미숙,천재교육,5860.0,2
2015개정교육과정,2019,검정,교과서,중학교,일반학교(보통교과),국어2-1,김진수,비상교육,5590.0,2
2015개정교육과정,2019,검정,교과서,중학교,일반학교(보통교과),국어2-1,신유식,미래엔,4550.0,2
2015개정교육과정,2019,검정,교과서,중학교,일반학교(보통교과),국어2-2,이은영,동아출판,6120.0,2
2015개정교육과정,2019,검정,교과서,중학교,일반학교(보통교과),국어2-2,류수열,금성출판사,5960.0,2
2015개정교육과정,2019,검정,교과서,중학교,일반학교(보통교과),국어2-2,이삼형,지학사,6250.0,2
2015개정교육과정,2019,검정,교과서,중학교,일반학교(보통교과),국어2-2,이도영,창비,6540.0,2
2015개정교육과정,2019,검정,교과서,중학교,일반학교(보통교과),국어2-2,남미영,교학사,6230.0,2
2015개정교육과정,2019,검정,교과서,중학교,일반학교(보통교과),국어2-2,박영목,천재교육,4730.0,2
