교육과정,출판년도,국/검/인정,자료형태,학교급,학교구분,서명,저자,발행처(출판사),정가,사용학년
2015개정교육과정,2018,인정,지도서,고등학교,일반학교(보통교과),운동과건강,조송현,금성출판사,25600.0,
2015개정교육과정,2018,인정,지도서,고등학교,일반학교(보통교과),운동과건강,정덕조,씨마스,55000.0,
2015개정교육과정,2018,인정,교과서,고등학교,일반학교(보통교과),어촌체험시설운영Ⅱ,,교육부,9170.0,
2015개정교육과정,2018,인정,교과서,고등학교,일반학교(보통교과),어촌체험시설운영Ⅲ,,교육부,10950.0,
2015개정교육과정,2018,인정,교과서,고등학교,일반학교(보통교과),어촌체험상품개발Ⅰ,,교육부,12930.0,
2015개정교육과정,2018,인정,교과서,고등학교,일반학교(보통교과),어촌체험상품개발Ⅱ,,교육부,11350.0,
2015개정교육과정,2018,인정,교과서,고등학교,일반학교(보통교과),수상레저기구조종Ⅰ,,교육부,12930.0,
2015개정교육과정,2018,인정,교과서,고등학교,일반학교(보통교과),수상레저기구조종Ⅱ,,교육부,9630.0,
2015개정교육과정,2018,인정,교과서,고등학교,일반학교(보통교과),수상레저기구조종Ⅲ,,교육부,9830.0,
2015개정교육과정,2018,인정,교과서,고등학교,일반학교(보통교과),항해Ⅰ,,교육부,11080.0,
2015개정교육과정,2018,인정,교과서,고등학교,일반학교(보통교과),항해Ⅱ,,교육부,9830.0,
2015개정교육과정,2018,인정,교과서,고등학교,일반학교(보통교과),항해Ⅲ,,교육부,8250.0,
2015개정교육과정,2018,인정,교과서,고등학교,일반학교(보통교과),항해Ⅳ,,교육부,7390.0,
2015개정교육과정,2018,인정,교과서,고등학교,일반학교(보통교과),선박통신Ⅰ,,교육부,9960.0,
2015개정교육과정,2018,인정,교과서,고등학교,일반학교(보통교과),선박통신Ⅱ,,교육부,10690.0,
2015개정교육과정,2018,인정,교과서,고등학교,일반학교(보통교과),선박통신Ⅲ,,교육부,9700.0,
2015개정교육과정,2018,인정,교과서,고등학교,일반학교(보통교과),선박기관운전Ⅰ,,교육부,8910.0,
2015개정교육과정,2018,인정,교과서,고등학교,일반학교(보통교과),선박기관운전Ⅱ,,교육부,8710.0,
2015개정교육과정,2018,인정,교과서,고등학교,일반학교(보통교과),선박기관운전Ⅲ,,교육부,8440.0,
2015개정교육과정,2018,인정,교과서,고등학교,일반학교(보통교과),선박기관운전Ⅳ,,교육부,9570.0,
2015개정교육과정,2018,인정,교과서,고등학교,일반학교(보통교과),선박갑판관리Ⅰ,,교육부,9900.0,
2015개정교육과정,2018,인정,교과서,고등학교,일반학교(보통교과),선박갑판관리Ⅱ,,교육부,9170.0,
2015개정교육과정,2018,인정,교과서,고등학교,일반학교(보통교과),선박갑판관리Ⅲ,,교육부,10360.0,
2015개정교육과정,2018,인정,지도서,고등학교,일반학교(보통교과),운동과건강,안양옥,지학사,52000.0,
2015개정교육과정,2018,인정,지도서,고등학교,일반학교(보통교과),운동과건강,서희진,교학사,75000.0,
2015개정교육과정,2018,인정,지도서,고등학교,일반학교(보통교과),스포츠생활,김대진,체육과건강,30000.0,
2015개정교육과정,2018,인정,지도서,고등학교,일반학교(보통교과),스포츠생활,이민표,비상교육,37400.0,
2015개정교육과정,2018,인정,지도서,고등학교,일반학교(보통교과),스포츠생활,김경래,와이비엠,45600.0,
2015개정교육과정,2018,인정,지도서,고등학교,일반학교(보통교과),스포츠생활,양재근,씨마스,59000.0,
2015개정교육과정,2018,인정,지도서,고등학교,일반학교(보통교과),체육탐구,김대진,체육과건강,30000.0,
2015개정교육과정,2018,인정,지도서,고등학교,일반학교(보통교과),고등음악종합지도서,양종모,음악과생활,130000.0,
2015개정교육과정,2018,인정,지도서,고등학교,일반학교(보통교과),음악,조대현,다락원,40000.0,
2015개정교육과정,2018,인정,지도서,고등학교,일반학교(보통교과),음악,장기범,미래엔,41000.0,
2015개정교육과정,2018,인정,지도서,고등학교,일반학교(보통교과),음악,주대창,비상교육,85200.0,
2015개정교육과정,2018,인정,지도서,고등학교,일반학교(보통교과),음악,김광옥,아침나라,70000.0,
2015개정교육과정,2018,인정,지도서,고등학교,일반학교(보통교과),음악,강민선,와이비엠,62400.0,
2015개정교육과정,2018,인정,지도서,고등학교,일반학교(보통교과),음악,최은식,천재교과서,49000.0,
2015개정교육과정,2018,인정,지도서,고등학교,일반학교(보통교과),음악,양종모,음악과생활,50000.0,
2015개정교육과정,2018,인정,지도서,고등학교,일반학교(보통교과),음악,황병숙,지학사,69000.0,
2015개정교육과정,2018,인정,지도서,고등학교,일반학교(보통교과),음악,주광식,박영사,97000.0,
2015개정교육과정,2018,인정,지도서,고등학교,일반학교(보통교과),음악,김용희,금성출판사,67200.0,
2015개정교육과정,2018,인정,지도서,고등학교,일반학교(보통교과),미술,최찬경,금성출판사,49200.0,
2015개정교육과정,2018,인정,지도서,고등학교,일반학교(보통교과),미술,조우호,미래엔,35000.0,
2015개정교육과정,2018,인정,지도서,고등학교,일반학교(보통교과),미술,현영호,비상교육,52000.0,
2015개정교육과정,2018,인정,지도서,고등학교,일반학교(보통교과),미술,심영옥,와이비엠,40800.0,
2015개정교육과정,2018,인정,지도서,고등학교,일반학교(보통교과),미술,안혜리,지학사,60000.0,
2015개정교육과정,2018,인정,지도서,고등학교,일반학교(보통교과),미술,장지성,천재교과서,52600.0,
2015개정교육과정,2018,인정,지도서,고등학교,일반학교(보통교과),미술,서예식,해냄에듀,55000.0,
2015개정교육과정,2018,인정,지도서,고등학교,일반학교(보통교과),미술,이창구,미진사,58000.0,
2015개정교육과정,2018,인정,지도서,고등학교,일반학교(보통교과),미술,조익환,씨마스,45000.0,
2015개정교육과정,2018,인정,지도서,고등학교,일반학교(보통교과),연극,구민정,천재교과서,70600.0,
2015개정교육과정,2018,인정,지도서,고등학교,일반학교(보통교과),연극,박미리,금성출판사,46400.0,
2015개정교육과정,2018,인정,지도서,고등학교,일반학교(보통교과),연극,오세곤,지학사,75000.0,
2015개정교육과정,2018,인정,지도서,고등학교,일반학교(보통교과),음악연주,양종모,음악과생활,50000.0,
2015개정교육과정,2018,인정,지도서,고등학교,일반학교(보통교과),음악감상과비평,양종모,음악과생활,50000.0,
2015개정교육과정,2018,인정,지도서,고등학교,일반학교(보통교과),음악감상과비평,황병숙,아침나라,70000.0,
2015개정교육과정,2018,인정,지도서,고등학교,일반학교(보통교과),음악감상과비평,양은주,와이비엠,51200.0,
2015개정교육과정,2018,인정,지도서,고등학교,일반학교(보통교과),미술창작,심영옥,와이비엠,40800.0,
2015개정교육과정,2018,인정,지도서,고등학교,일반학교(보통교과),미술창작,김윤배,천재교과서,40600.0,
2015개정교육과정,2018,인정,지도서,고등학교,일반학교(보통교과),미술창작,서예식,해냄에듀,55000.0,
2015개정교육과정,2018,인정,지도서,고등학교,일반학교(보통교과),미술창작,강해중,미진사,58000.0,
2015개정교육과정,2018,인정,지도서,고등학교,일반학교(보통교과),미술창작,조익환,씨마스,45000.0,
2015개정교육과정,2018,인정,지도서,고등학교,일반학교(보통교과),미술감상과비평,김윤배,천재교과서,44200.0,
2015개정교육과정,2018,인정,지도서,고등학교,일반학교(보통교과),미술감상과비평,박재희,미진사,58000.0,
2015개정교육과정,2018,인정,지도서,고등학교,일반학교(보통교과),미술감상과비평,조익환,씨마스,49000.0,
2015개정교육과정,2018,인정,지도서,고등학교,일반학교(보통교과),기술·가정,이춘식,천재교과서,53800.0,
2015개정교육과정,2018,인정,지도서,고등학교,일반학교(보통교과),기술·가정,김기수,비상교육,61200.0,
2015개정교육과정,2018,인정,지도서,고등학교,일반학교(보통교과),기술·가정,박미정,삼양미디어,33000.0,
2015개정교육과정,2018,인정,교과서,고등학교,일반학교(보통교과),농업기계,김치억,(사)한국검인정(강원교육청),7890.0,
2015개정교육과정,2018,인정,교과서,고등학교,일반학교(보통교과),농업기계공작,황수현,(사)한국검인정(경기교육청),7440.0,
2015개정교육과정,2018,인정,교과서,고등학교,일반학교(보통교과),농업기계운전·작업,김치억,(사)한국검인정(충남교육청),7330.0,
2015개정교육과정,2018,인정,교과서,고등학교,일반학교(보통교과),농업과물,임창성,(사)한국검인정(충남교육청),7610.0,
2015개정교육과정,2018,인정,교과서,고등학교,일반학교(보통교과),농업토목제도·설계,이주연,(사)한국검인정(경기교육청),6830.0,
2015개정교육과정,2018,인정,교과서,고등학교,일반학교(보통교과),농업토목시공·측량,이주연,(사)한국검인정(경기교육청),7160.0,
2015개정교육과정,2018,인정,교과서,고등학교,일반학교(보통교과),해양의이해,김종화,(사)한국검인정(전남교육청),7950.0,
2015개정교육과정,2018,인정,교과서,고등학교,일반학교(보통교과),수산·해운산업기초,김삼곤,(사)한국검인정(전남교육청),8120.0,
2015개정교육과정,2018,인정,교과서,고등학교,일반학교(보통교과),해양생산일반,조진호,(사)한국검인정(경남교육청),8000.0,
2015개정교육과정,2018,인정,교과서,고등학교,일반학교(보통교과),해양정보관리,윤홍주,(사)한국검인정(전남교육청),7720.0,
2015개정교육과정,2018,인정,교과서,고등학교,일반학교(보통교과),해양오염·방재,김종화,(사)한국검인정(부산교육청),7110.0,
2015개정교육과정,2018,인정,교과서,고등학교,일반학교(보통교과),전자통신기초,양규식,(사)한국검인정(경북교육청),9290.0,
2015개정교육과정,2018,인정,교과서,고등학교,일반학교(보통교과),전자통신운용,윤종락,(사)한국검인정(경북교육청),6490.0,
2015개정교육과정,2018,인정,교과서,고등학교,일반학교(보통교과),수산일반,김삼곤,(사)한국검인정(경북교육청),8680.0,
2015개정교육과정,2018,인정,교과서,고등학교,일반학교(보통교과),수산생물,마채우,(사)한국검인정(전남교육청),8510.0,
2015개정교육과정,2018,인정,교과서,고등학교,일반학교(보통교과),수산양식일반,최상덕,(사)한국검인정(전남교육청),9960.0,
2015개정교육과정,2018,인정,교과서,고등학교,일반학교(보통교과),수산경영,김병호,(사)한국검인정(경북교육청),8840.0,
2015개정교육과정,2018,인정,교과서,고등학교,일반학교(보통교과),수산물유통,장영수,(사)한국검인정(전남교육청),7280.0,
2015개정교육과정,2018,인정,교과서,고등학교,일반학교(보통교과),양식생물질병,홍수희,(사)한국검인정(전남교육청),6270.0,
2015개정교육과정,2018,인정,교과서,고등학교,일반학교(보통교과),해양환경과자원,정용현,(사)한국검인정(경남교육청),8620.0,
2015개정교육과정,2018,인정,교과서,고등학교,일반학교(보통교과),해양레저관광,박수정,(사)한국검인정(인천교육청),8120.0,
2015개정교육과정,2018,인정,교과서,고등학교,일반학교(보통교과),요트조종,장종원,(사)한국검인정(인천교육청),8560.0,
2015개정교육과정,2018,인정,교과서,고등학교,일반학교(보통교과),잠수기술,김지현,(사)한국검인정(충남교육청),8400.0,
2015개정교육과정,2018,인정,교과서,고등학교,일반학교(보통교과),항해기초,신현옥,(사)한국검인정(인천교육청),9460.0,
2015개정교육과정,2018,인정,교과서,고등학교,일반학교(보통교과),해사일반,김세원,(사)한국검인정(부산교육청),9630.0,
2015개정교육과정,2018,인정,교과서,고등학교,일반학교(보통교과),해사법규,이종근,(사)한국검인정(부산교육청),9010.0,
2015개정교육과정,2018,인정,교과서,고등학교,일반학교(보통교과),선박운용,강일권,(사)한국검인정(인천교육청),8840.0,
2015개정교육과정,2018,인정,교과서,고등학교,일반학교(보통교과),선화운송,공길영,(사)한국검인정(부산교육청),9570.0,
2015개정교육과정,2018,인정,교과서,고등학교,일반학교(보통교과),항만물류일반,백인흠,(사)한국검인정(부산교육청),7390.0,
2015개정교육과정,2018,인정,교과서,고등학교,일반학교(보통교과),해사영어,채종주,(사)한국검인정(부산교육청),10590.0,
2015개정교육과정,2018,인정,교과서,고등학교,일반학교(보통교과),항해사직무,박용선,(사)한국검인정(인천교육청),8000.0,
2015개정교육과정,2018,인정,교과서,고등학교,일반학교(보통교과),해운일반,홍성화,(사)한국검인정(인천교육청),7560.0,
2015개정교육과정,2018,인정,교과서,고등학교,일반학교(보통교과),열기관,이창용,(사)한국검인정(인천교육청),8960.0,
2015개정교육과정,2018,인정,교과서,고등학교,일반학교(보통교과),선박보조기계,박주성,(사)한국검인정(인천교육청),8400.0,
2015개정교육과정,2018,인정,교과서,고등학교,일반학교(보통교과),선박전기·전자,소명옥,(사)한국검인정(부산교육청),8060.0,
2015개정교육과정,2018,인정,교과서,고등학교,일반학교(보통교과),기관실무기초,박종운,(사)한국검인정(인천교육청),8620.0,
2015개정교육과정,2018,인정,교과서,고등학교,일반학교(보통교과),기관직무일반,정태영,(사)한국검인정(인천교육청),8510.0,
2015개정교육과정,2018,인정,교과서,고등학교,일반학교(보통교과),총무Ⅰ,,교육부,7520.0,
2015개정교육과정,2018,인정,교과서,고등학교,일반학교(보통교과),총무Ⅱ,,교육부,9700.0,
2015개정교육과정,2018,인정,교과서,고등학교,일반학교(보통교과),노무관리,,교육부,7260.0,
2015개정교육과정,2018,인정,교과서,고등학교,일반학교(보통교과),비서Ⅰ,,교육부,9500.0,
2015개정교육과정,2018,인정,교과서,고등학교,일반학교(보통교과),비서Ⅱ,,교육부,14320.0,
2015개정교육과정,2018,인정,교과서,고등학교,일반학교(보통교과),인사,,교육부,8050.0,
2015개정교육과정,2018,인정,교과서,고등학교,일반학교(보통교과),사무행정Ⅰ,,교육부,11810.0,
2015개정교육과정,2018,인정,교과서,고등학교,일반학교(보통교과),사무행정Ⅱ,,교육부,8180.0,
2015개정교육과정,2018,인정,교과서,고등학교,일반학교(보통교과),예산·자금Ⅰ,,교육부,8840.0,
2015개정교육과정,2018,인정,교과서,고등학교,일반학교(보통교과),예산·자금Ⅱ,,교육부,13590.0,
2015개정교육과정,2018,인정,교과서,고등학교,일반학교(보통교과),회계실무,,교육부,14450.0,
2015개정교육과정,2018,인정,교과서,고등학교,일반학교(보통교과),세무실무Ⅰ,,교육부,10620.0,
2015개정교육과정,2018,인정,교과서,고등학교,일반학교(보통교과),세무실무Ⅱ,,교육부,11940.0,
2015개정교육과정,2018,인정,교과서,고등학교,일반학교(보통교과),세무실무Ⅲ,,교육부,10290.0,
2015개정교육과정,2018,인정,교과서,고등학교,일반학교(보통교과),구매조달,,교육부,8770.0,
2015개정교육과정,2018,인정,교과서,고등학교,일반학교(보통교과),자재관리,,교육부,16830.0,
2015개정교육과정,2018,인정,교과서,고등학교,일반학교(보통교과),공정관리,,교육부,9960.0,
2015개정교육과정,2018,인정,교과서,고등학교,일반학교(보통교과),품질관리,,교육부,11610.0,
2015개정교육과정,2018,인정,교과서,고등학교,일반학교(보통교과),공급망관리Ⅰ,,교육부,10360.0,
2015개정교육과정,2018,인정,교과서,고등학교,일반학교(보통교과),공급망관리Ⅱ,,교육부,6460.0,
2015개정교육과정,2018,인정,교과서,고등학교,일반학교(보통교과),공급망관리Ⅲ,,교육부,6460.0,
2015개정교육과정,2018,인정,교과서,고등학교,일반학교(보통교과),물류관리Ⅰ,,교육부,7450.0,
2015개정교육과정,2018,인정,교과서,고등학교,일반학교(보통교과),물류관리Ⅱ,,교육부,6730.0,
2015개정교육과정,2018,인정,교과서,고등학교,일반학교(보통교과),물류관리Ⅲ,,교육부,10230.0,
2015개정교육과정,2018,인정,교과서,고등학교,일반학교(보통교과),수출입관리Ⅰ,,교육부,11150.0,
2015개정교육과정,2018,인정,교과서,고등학교,일반학교(보통교과),수출입관리Ⅱ,,교육부,7720.0,
2015개정교육과정,2018,인정,교과서,고등학교,일반학교(보통교과),수출입관리Ⅲ,,교육부,7450.0,
2015개정교육과정,2018,인정,교과서,고등학교,일반학교(보통교과),창구사무Ⅰ,,교육부,10290.0,
2015개정교육과정,2018,인정,교과서,고등학교,일반학교(보통교과),창구사무Ⅱ,,교육부,12070.0,
2015개정교육과정,2018,인정,지도서,고등학교,일반학교(보통교과),기술·가정,이철현,미래엔,52000.0,
2015개정교육과정,2018,인정,지도서,고등학교,일반학교(보통교과),기술·가정,정성봉,교학사,70000.0,
2015개정교육과정,2018,인정,지도서,고등학교,일반학교(보통교과),기술·가정,조강영,금성출판사,40000.0,
2015개정교육과정,2018,인정,지도서,고등학교,일반학교(보통교과),기술·가정,최유현,지학사,82000.0,
2015개정교육과정,2018,인정,지도서,고등학교,일반학교(보통교과),기술·가정,최완식,교문사,126000.0,
2015개정교육과정,2018,인정,지도서,고등학교,일반학교(보통교과),기술·가정,유창열,동아출판,55000.0,
2015개정교육과정,2018,인정,지도서,고등학교,일반학교(보통교과),기술·가정,이창훈,씨마스,55000.0,
2015개정교육과정,2018,인정,지도서,고등학교,일반학교(보통교과),기술·가정,계광선,이오북스,50000.0,
2015개정교육과정,2018,인정,지도서,고등학교,일반학교(보통교과),정보,김재현,교문사,145000.0,
2015개정교육과정,2018,인정,지도서,고등학교,일반학교(보통교과),정보,강신천,씨마스,60000.0,
2015개정교육과정,2018,인정,지도서,고등학교,일반학교(보통교과),정보,이영준,교학사,70000.0,
2015개정교육과정,2018,인정,지도서,고등학교,일반학교(보통교과),정보,김영일,금성출판사,54400.0,
2015개정교육과정,2018,인정,지도서,고등학교,일반학교(보통교과),정보,임희석,비상교육,88400.0,
2015개정교육과정,2018,인정,지도서,고등학교,일반학교(보통교과),정보,한건우,삼양미디어,33000.0,
2015개정교육과정,2018,인정,지도서,고등학교,일반학교(보통교과),정보,김현철,천재교과서,56200.0,
2015개정교육과정,2018,인정,지도서,고등학교,일반학교(보통교과),창의경영,송혁준,교학사,70000.0,
2015개정교육과정,2018,인정,지도서,고등학교,일반학교(보통교과),가정과학,최현자,천재교과서,41800.0,
2015개정교육과정,2018,인정,지도서,고등학교,일반학교(보통교과),중국어Ⅰ,유성진,엔이능률,65000.0,
2015개정교육과정,2018,인정,지도서,고등학교,일반학교(보통교과),중국어Ⅰ,임승규,지학사,78000.0,
2015개정교육과정,2018,인정,지도서,고등학교,일반학교(보통교과),중국어Ⅰ,이종민,정진출판사,38000.0,
2015개정교육과정,2018,인정,지도서,고등학교,일반학교(보통교과),중국어Ⅰ,이기훈,와이비엠,66400.0,
2015개정교육과정,2018,인정,지도서,고등학교,일반학교(보통교과),중국어Ⅰ,최병권,미래엔,50000.0,
2015개정교육과정,2018,인정,지도서,고등학교,일반학교(보통교과),중국어Ⅰ,신승희,천재교과서,58000.0,
2015개정교육과정,2018,인정,지도서,고등학교,일반학교(보통교과),중국어Ⅰ,심형철,시사중국어사,45000.0,
2015개정교육과정,2018,인정,지도서,고등학교,일반학교(보통교과),중국어Ⅰ,박용호,동양북스,70000.0,
2015개정교육과정,2018,인정,지도서,고등학교,일반학교(보통교과),중국어Ⅰ,김성철,다락원,50000.0,
2015개정교육과정,2018,인정,지도서,고등학교,일반학교(보통교과),중국어Ⅰ,이선희,파고다북스,35000.0,
2015개정교육과정,2018,인정,지도서,고등학교,일반학교(보통교과),일본어Ⅰ,박행자,엔이능률,65000.0,
2015개정교육과정,2018,인정,지도서,고등학교,일반학교(보통교과),일본어Ⅰ,윤강구,다락원,40000.0,
2015개정교육과정,2018,인정,지도서,고등학교,일반학교(보통교과),일본어Ⅰ,오현정,미래엔,50000.0,
2015개정교육과정,2018,인정,지도서,고등학교,일반학교(보통교과),일본어Ⅰ,안병곤,에듀서울,50000.0,
2015개정교육과정,2018,인정,지도서,고등학교,일반학교(보통교과),일본어Ⅰ,배홍철,천재교과서,62800.0,
2015개정교육과정,2018,인정,지도서,고등학교,일반학교(보통교과),일본어Ⅰ,이경수,시사일본어사,42000.0,
2015개정교육과정,2018,인정,지도서,고등학교,일반학교(보통교과),일본어Ⅰ,김동규,파고다북스,35000.0,
2015개정교육과정,2018,인정,지도서,고등학교,일반학교(보통교과),중국어Ⅱ,유성진,엔이능률,65000.0,
2015개정교육과정,2018,인정,지도서,고등학교,일반학교(보통교과),중국어Ⅱ,이종민,정진출판사,35000.0,
2015개정교육과정,2018,인정,지도서,고등학교,일반학교(보통교과),중국어Ⅱ,심형철,시사중국어사,40000.0,
2015개정교육과정,2018,인정,지도서,고등학교,일반학교(보통교과),중국어Ⅱ,김성철,다락원,50000.0,
2015개정교육과정,2018,인정,지도서,고등학교,일반학교(보통교과),일본어Ⅱ,박행자,엔이능률,65000.0,
2015개정교육과정,2018,인정,지도서,고등학교,일반학교(보통교과),일본어Ⅱ,윤강구,다락원,40000.0,
2015개정교육과정,2018,인정,지도서,고등학교,일반학교(보통교과),일본어Ⅱ,이경수,시사일본어사,42000.0,
2015개정교육과정,2018,인정,지도서,고등학교,일반학교(보통교과),한문Ⅰ,송재소,다락원,30000.0,
2015개정교육과정,2018,인정,지도서,고등학교,일반학교(보통교과),한문Ⅰ,이향배,대명사,50000.0,
2015개정교육과정,2018,인정,지도서,고등학교,일반학교(보통교과),한문Ⅰ,심경호,미래엔,46000.0,
2015개정교육과정,2018,인정,지도서,고등학교,일반학교(보통교과),한문Ⅰ,김용재,와이비엠,61600.0,
2015개정교육과정,2018,인정,지도서,고등학교,일반학교(보통교과),한문Ⅰ,안대회,천재교과서,56200.0,
2015개정교육과정,2018,인정,교과서,고등학교,일반학교(보통교과),금융상품세일즈Ⅰ,,교육부,10490.0,
2015개정교육과정,2018,인정,교과서,고등학교,일반학교(보통교과),금융상품세일즈Ⅱ,,교육부,5940.0,
2015개정교육과정,2018,인정,교과서,고등학교,일반학교(보통교과),카드영업Ⅰ,,교육부,6660.0,
2015개정교육과정,2018,인정,교과서,고등학교,일반학교(보통교과),카드영업Ⅱ,,교육부,7320.0,
2015개정교육과정,2018,인정,교과서,고등학교,일반학교(보통교과),증권거래업무,,교육부,12340.0,
2015개정교육과정,2018,인정,교과서,고등학교,일반학교(보통교과),무역금융업무,,교육부,8440.0,
2015개정교육과정,2018,인정,교과서,고등학교,일반학교(보통교과),보험모집,,교육부,7720.0,
2015개정교육과정,2018,인정,교과서,고등학교,일반학교(보통교과),손해사정,,교육부,11350.0,
2015개정교육과정,2018,인정,교과서,고등학교,일반학교(보통교과),고객관리Ⅰ,,교육부,6270.0,
2015개정교육과정,2018,인정,교과서,고등학교,일반학교(보통교과),고객관리Ⅱ,,교육부,9700.0,
2015개정교육과정,2018,인정,교과서,고등학교,일반학교(보통교과),전자상거래실무Ⅰ,,교육부,13920.0,
2015개정교육과정,2018,인정,교과서,고등학교,일반학교(보통교과),전자상거래실무Ⅱ,,교육부,11810.0,
2015개정교육과정,2018,인정,교과서,고등학교,일반학교(보통교과),매장판매Ⅰ,,교육부,11610.0,
2015개정교육과정,2018,인정,교과서,고등학교,일반학교(보통교과),매장판매Ⅱ,,교육부,12010.0,
2015개정교육과정,2018,인정,교과서,고등학교,일반학교(보통교과),방문판매Ⅰ,,교육부,11550.0,
2015개정교육과정,2018,인정,교과서,고등학교,일반학교(보통교과),방문판매Ⅱ,,교육부,10090.0,
2015개정교육과정,2018,인정,교과서,고등학교,일반학교(보통교과),영·유아놀이지도,,교육부,8440.0,
2015개정교육과정,2018,인정,교과서,고등학교,일반학교(보통교과),영·유아교수방법,,교육부,7720.0,
2015개정교육과정,2018,인정,교과서,고등학교,일반학교(보통교과),영·유아건강·안전·영양지도,,교육부,6860.0,
2015개정교육과정,2018,인정,교과서,고등학교,일반학교(보통교과),대인복지서비스Ⅰ,,교육부,12270.0,
2015개정교육과정,2018,인정,교과서,고등학교,일반학교(보통교과),대인복지서비스Ⅱ,,교육부,8310.0,
2015개정교육과정,2018,인정,교과서,고등학교,일반학교(보통교과),대인복지서비스Ⅲ,,교육부,7920.0,
2015개정교육과정,2018,인정,교과서,고등학교,일반학교(보통교과),사회복지시설실무,,교육부,13060.0,
2015개정교육과정,2018,인정,교과서,고등학교,일반학교(보통교과),시각디자인Ⅰ,,교육부,6660.0,
2015개정교육과정,2018,인정,교과서,고등학교,일반학교(보통교과),시각디자인Ⅱ,,교육부,10160.0,
2015개정교육과정,2018,인정,교과서,고등학교,일반학교(보통교과),제품디자인,,교육부,13200.0,
2015개정교육과정,2018,인정,교과서,고등학교,일반학교(보통교과),실내디자인Ⅰ,,교육부,11020.0,
2015개정교육과정,2018,인정,교과서,고등학교,일반학교(보통교과),실내디자인Ⅱ,,교육부,9370.0,
2015개정교육과정,2018,인정,교과서,고등학교,일반학교(보통교과),방송콘텐츠제작Ⅰ,,교육부,8970.0,
2015개정교육과정,2018,인정,교과서,고등학교,일반학교(보통교과),방송콘텐츠제작Ⅱ,,교육부,11410.0,
2015개정교육과정,2018,인정,교과서,고등학교,일반학교(보통교과),영화콘텐츠제작Ⅰ,,교육부,7920.0,
2015개정교육과정,2018,인정,교과서,고등학교,일반학교(보통교과),영화콘텐츠제작Ⅱ,,교육부,8180.0,
2015개정교육과정,2018,인정,교과서,고등학교,일반학교(보통교과),음악콘텐츠제작Ⅰ,,교육부,10950.0,
2015개정교육과정,2018,인정,교과서,고등학교,일반학교(보통교과),음악콘텐츠제작Ⅱ,,교육부,9100.0,
2015개정교육과정,2018,인정,교과서,고등학교,일반학교(보통교과),광고콘텐츠제작Ⅰ,,교육부,10950.0,
2015개정교육과정,2018,인정,교과서,고등학교,일반학교(보통교과),광고콘텐츠제작Ⅱ,,교육부,7720.0,
2015개정교육과정,2018,인정,교과서,고등학교,일반학교(보통교과),게임콘텐츠제작Ⅰ,,교육부,9900.0,
2015개정교육과정,2018,인정,교과서,고등학교,일반학교(보통교과),게임콘텐츠제작Ⅱ,,교육부,9100.0,
2015개정교육과정,2018,인정,교과서,고등학교,일반학교(보통교과),애니메이션콘텐츠제작Ⅰ,,교육부,12270.0,
2015개정교육과정,2018,인정,교과서,고등학교,일반학교(보통교과),애니메이션콘텐츠제작Ⅱ,,교육부,10560.0,
2015개정교육과정,2018,인정,교과서,고등학교,일반학교(보통교과),만화콘텐츠제작Ⅰ,,교육부,7260.0,
2015개정교육과정,2018,인정,교과서,고등학교,일반학교(보통교과),만화콘텐츠제작Ⅱ,,교육부,7920.0,
2015개정교육과정,2018,인정,교과서,고등학교,일반학교(보통교과),만화콘텐츠제작Ⅲ,,교육부,9700.0,
2015개정교육과정,2018,인정,교과서,고등학교,일반학교(보통교과),캐릭터제작Ⅰ,,교육부,6930.0,
2015개정교육과정,2018,인정,교과서,고등학교,일반학교(보통교과),캐릭터제작Ⅱ,,교육부,9300.0,
2015개정교육과정,2018,인정,교과서,고등학교,일반학교(보통교과),스마트문화앱콘텐츠제작Ⅰ,,교육부,9300.0,
2015개정교육과정,2018,인정,교과서,고등학교,일반학교(보통교과),스마트문화앱콘텐츠제작Ⅱ,,교육부,10420.0,
2015개정교육과정,2018,인정,교과서,고등학교,일반학교(보통교과),헤어미용Ⅰ,,교육부,9240.0,
2015개정교육과정,2018,인정,지도서,고등학교,일반학교(보통교과),한문Ⅰ,안재철,지학사,77000.0,
2015개정교육과정,2018,인정,지도서,고등학교,일반학교(보통교과),한문Ⅰ,이동재,비상교육,63900.0,
2015개정교육과정,2018,인정,지도서,고등학교,일반학교(보통교과),한문Ⅰ,신표섭,대학서림,80000.0,
2015개정교육과정,2018,인정,지도서,고등학교,일반학교(보통교과),한문Ⅰ,오형민,금성출판사,60400.0,
2015개정교육과정,2018,인정,지도서,고등학교,일반학교(보통교과),한문Ⅰ,박성규,동아출판,49000.0,
2015개정교육과정,2018,인정,지도서,고등학교,일반학교(보통교과),한문Ⅰ,진재교,장원교육,50000.0,
2015개정교육과정,2018,인정,지도서,고등학교,일반학교(보통교과),한문Ⅰ,김영진,씨마스,48000.0,
2015개정교육과정,2018,인정,지도서,고등학교,일반학교(보통교과),철학,홍윤기,천재교과서,56200.0,
2015개정교육과정,2018,인정,지도서,고등학교,일반학교(보통교과),진로와직업,송해동,성림출판,46000.0,
2015개정교육과정,2018,인정,지도서,고등학교,일반학교(보통교과),진로와직업,이용순,미래엔,42000.0,
2015개정교육과정,2018,인정,지도서,고등학교,일반학교(보통교과),진로와직업,김철중,지학사,62000.0,
2015개정교육과정,2018,인정,지도서,고등학교,일반학교(보통교과),진로와직업,김재호,천재교과서,58000.0,
