교육과정,출판년도,국/검/인정,자료형태,학교급,학교구분,서명,저자,발행처(출판사),정가,사용학년
2015개정교육과정,2020,국정,지도서,초등학교,일반학교(보통교과),국어(5~6학년군)지도서 5-1,교육부,미래엔,8480.0,5
2015개정교육과정,2020,국정,지도서보완교재(USB),초등학교,일반학교(보통교과),국어(5~6학년군)지도서 5-1(전자저작물USB),교육부,미래엔,5390.0,5
2015개정교육과정,2020,국정,지도서,초등학교,일반학교(보통교과),수학(5~6학년군)지도서 5-1,교육부,비상교육,3200.0,5
2015개정교육과정,2020,국정,지도서보완교재(USB),초등학교,일반학교(보통교과),수학(5~6학년군)지도서 5-1(전자저작물USB),교육부,비상교육,3350.0,5
2015개정교육과정,2020,국정,지도서,초등학교,일반학교(보통교과),과학(5~6학년군)지도서 5-1,교육부,천재교과서,5930.0,5
2015개정교육과정,2020,국정,지도서보완교재(USB),초등학교,일반학교(보통교과),과학(5~6학년군)지도서 5-1(전자저작물USB),교육부,천재교과서,5320.0,5
2015개정교육과정,2020,국정,지도서,초등학교,일반학교(보통교과),사회(5~6학년군)지도서 5-1,교육부,지학사,4360.0,5
2015개정교육과정,2018,국정,지도서,초등학교,일반학교(보통교과),도덕(3~4학년군)지도서 3,교육부,지학사,5180.0,3
2015개정교육과정,2018,국정,지도서,초등학교,일반학교(보통교과),국어(3~4학년군)지도서 4-1,교육부,미래엔,10230.0,4
2015개정교육과정,2018,국정,지도서보완교재(CD),초등학교,일반학교(보통교과),국어(3~4학년군)지도서 4-1(전자저작물CD),교육부,미래엔,1780.0,4
2015개정교육과정,2018,국정,지도서,초등학교,일반학교(보통교과),수학(3~4학년군)지도서 4-1,교육부,천재교육,4910.0,4
2015개정교육과정,2018,국정,지도서보완교재(CD),초등학교,일반학교(보통교과),수학(3~4학년군)지도서 4-1(전자저작물CD),교육부,천재교육,1850.0,4
2015개정교육과정,2018,국정,지도서,초등학교,일반학교(보통교과),과학(3~4학년군)지도서 4-1,교육부,비상교육,7560.0,4
2015개정교육과정,2018,국정,지도서보완교재(CD),초등학교,일반학교(보통교과),과학(3~4학년군)지도서 4-1(전자저작물CD),교육부,비상교육,1720.0,4
2015개정교육과정,2018,국정,지도서,초등학교,일반학교(보통교과),사회(3~4학년군)지도서 4-1,교육부,지학사,5600.0,4
2015개정교육과정,2018,국정,지도서보완교재(CD),초등학교,일반학교(보통교과),사회(3~4학년군)지도서 4-1(전자저작물CD),교육부,지학사,1210.0,4
2015개정교육과정,2018,국정,지도서,초등학교,일반학교(보통교과),도덕(3~4학년군)지도서 4,교육부,지학사,5200.0,4
2015개정교육과정,2018,국정,교과서,초등학교,일반학교(보통교과),국어(1~2학년군) 1-1가,교육부,미래엔,3890.0,1
2015개정교육과정,2018,국정,교과서,초등학교,일반학교(보통교과),국어(1~2학년군) 1-1나,교육부,미래엔,2970.0,1
2015개정교육과정,2018,국정,교과서,초등학교,일반학교(보통교과),국어활동(1~2학년군) 1-1,교육부,미래엔,3430.0,1
2015개정교육과정,2018,국정,교과서,초등학교,일반학교(보통교과),수학(1～2학년군) 1-1,교육부,천재교육,2190.0,1
2015개정교육과정,2018,국정,교과서,초등학교,일반학교(보통교과),수학익힘(1～2학년군) 1-1,교육부,천재교육,1550.0,1
2015개정교육과정,2018,국정,교과서,초등학교,일반학교(보통교과),봄(1~2학년군) 1-1,교육부,교학사,1980.0,1
2015개정교육과정,2018,국정,교과서,초등학교,일반학교(보통교과),여름(1~2학년군) 1-1,교육부,교학사,2450.0,1
2015개정교육과정,2018,국정,교과서,초등학교,일반학교(보통교과),안전한생활(1~2학년군) 1,교육부,교학사,1570.0,1
2015개정교육과정,2018,국정,교과서,초등학교,일반학교(보통교과),국어(1~2학년군) 2-1가,교육부,미래엔,3660.0,2
2015개정교육과정,2018,국정,교과서,초등학교,일반학교(보통교과),국어(1~2학년군) 2-1나,교육부,미래엔,3520.0,2
2015개정교육과정,2018,국정,교과서,초등학교,일반학교(보통교과),국어활동(1~2학년군) 2-1,교육부,미래엔,3520.0,2
2015개정교육과정,2018,국정,교과서,초등학교,일반학교(보통교과),수학(1～2학년군) 2-1,교육부,천재교육,2650.0,2
2015개정교육과정,2019,국정,지도서보완교재(CD),초등학교,일반학교(보통교과),도덕(3~4학년군)지도서 4(전자저작물CD),교육부,지학사,1410.0,4
2015개정교육과정,2019,국정,지도서,초등학교,일반학교(보통교과),국어(5~6학년군)지도서 5-1,교육부,미래엔,12400.0,5
2015개정교육과정,2019,국정,지도서보완교재(CD),초등학교,일반학교(보통교과),국어(5~6학년군)지도서 5-1(전자저작물CD),교육부,미래엔,1790.0,5
2015개정교육과정,2019,국정,지도서,초등학교,일반학교(보통교과),수학(5~6학년군)지도서 5-1,교육부,천재교육,6070.0,5
2015개정교육과정,2019,국정,지도서보완교재(CD),초등학교,일반학교(보통교과),수학(5~6학년군)지도서 5-1(전자저작물CD),교육부,천재교육,1890.0,5
2015개정교육과정,2019,국정,지도서,초등학교,일반학교(보통교과),과학(5~6학년군)지도서 5-1,교육부,비상교육,8710.0,5
2015개정교육과정,2019,국정,지도서보완교재(CD),초등학교,일반학교(보통교과),과학(5~6학년군)지도서 5-1(전자저작물CD),교육부,비상교육,1750.0,5
2015개정교육과정,2019,국정,지도서,초등학교,일반학교(보통교과),사회(5~6학년군)지도서 5-1,교육부,지학사,5750.0,5
2015개정교육과정,2019,국정,지도서보완교재(CD),초등학교,일반학교(보통교과),사회(5~6학년군)지도서 5-1(전자저작물CD),교육부,지학사,1220.0,5
2015개정교육과정,2019,국정,지도서,초등학교,일반학교(보통교과),도덕(5~6학년군)지도서 5,교육부,지학사,6310.0,5
2015개정교육과정,2019,국정,지도서보완교재(CD),초등학교,일반학교(보통교과),도덕(5~6학년군)지도서 5(전자저작물CD),교육부,지학사,1220.0,5
2015개정교육과정,2019,국정,지도서,초등학교,일반학교(보통교과),국어(5~6학년군)지도서 6-1,교육부,미래엔,12710.0,6
2015개정교육과정,2019,국정,지도서보완교재(CD),초등학교,일반학교(보통교과),국어(5~6학년군)지도서 6-1(전자저작물CD),교육부,미래엔,1790.0,6
2015개정교육과정,2019,국정,지도서,초등학교,일반학교(보통교과),수학(5~6학년군)지도서 6-1,교육부,천재교육,6040.0,6
2015개정교육과정,2019,국정,지도서보완교재(CD),초등학교,일반학교(보통교과),수학(5~6학년군)지도서 6-1(전자저작물CD),교육부,천재교육,1890.0,6
2015개정교육과정,2019,국정,지도서,초등학교,일반학교(보통교과),과학(5~6학년군)지도서 6-1,교육부,비상교육,9600.0,6
2015개정교육과정,2019,국정,지도서보완교재(CD),초등학교,일반학교(보통교과),과학(5~6학년군)지도서 6-1(전자저작물CD),교육부,비상교육,1750.0,6
2015개정교육과정,2019,국정,지도서,초등학교,일반학교(보통교과),사회(5~6학년군)지도서 6-1,교육부,지학사,8060.0,6
2015개정교육과정,2019,국정,지도서보완교재(CD),초등학교,일반학교(보통교과),사회(5~6학년군)지도서 6-1(전자저작물CD),교육부,지학사,1220.0,6
2015개정교육과정,2019,국정,지도서,초등학교,일반학교(보통교과),도덕(5~6학년군)지도서 6,교육부,지학사,6290.0,6
2015개정교육과정,2019,국정,지도서보완교재(CD),초등학교,일반학교(보통교과),도덕(5~6학년군)지도서 6(전자저작물CD),교육부,지학사,1220.0,6
2015개정교육과정,2019,국정,교과서,초등학교,일반학교(보통교과),국어(1~2학년군) 1-1가,교육부,미래엔,5250.0,1
2015개정교육과정,2019,국정,교과서,초등학교,일반학교(보통교과),국어(1~2학년군) 1-1나,교육부,미래엔,4020.0,1
2015개정교육과정,2019,국정,교과서,초등학교,일반학교(보통교과),국어활동(1~2학년군) 1-1,교육부,미래엔,4630.0,1
2015개정교육과정,2019,국정,교과서,초등학교,일반학교(보통교과),수학(1～2학년군) 1-1,교육부,천재교육,2720.0,1
2015개정교육과정,2019,국정,교과서,초등학교,일반학교(보통교과),수학익힘(1～2학년군) 1-1,교육부,천재교육,1930.0,1
2015개정교육과정,2019,국정,교과서,초등학교,일반학교(보통교과),봄(1~2학년군) 1-1,교육부,교학사,1940.0,1
2015개정교육과정,2019,국정,교과서,초등학교,일반학교(보통교과),여름(1~2학년군) 1-1,교육부,교학사,2400.0,1
2015개정교육과정,2019,국정,교과서,초등학교,일반학교(보통교과),안전한생활(1~2학년군) 1,교육부,교학사,1540.0,1
2015개정교육과정,2019,국정,교과서,초등학교,일반학교(보통교과),국어(1~2학년군) 2-1가,교육부,미래엔,4940.0,2
2015개정교육과정,2019,국정,교과서,초등학교,일반학교(보통교과),국어(1~2학년군) 2-1나,교육부,미래엔,4750.0,2
2015개정교육과정,2019,국정,교과서,초등학교,일반학교(보통교과),국어활동(1~2학년군) 2-1,교육부,미래엔,4750.0,2
2015개정교육과정,2019,국정,교과서,초등학교,일반학교(보통교과),수학(1～2학년군) 2-1,교육부,천재교육,3330.0,2
2015개정교육과정,2019,국정,교과서,초등학교,일반학교(보통교과),수학익힘(1～2학년군) 2-1,교육부,천재교육,2250.0,2
2015개정교육과정,2019,국정,교과서,초등학교,일반학교(보통교과),봄(1~2학년군) 2-1,교육부,교학사,2280.0,2
2015개정교육과정,2019,국정,교과서,초등학교,일반학교(보통교과),여름(1~2학년군) 2-1,교육부,교학사,2500.0,2
2015개정교육과정,2019,국정,교과서,초등학교,일반학교(보통교과),안전한생활(1~2학년군) 2,교육부,교학사,1580.0,2
2015개정교육과정,2019,국정,교과서,초등학교,일반학교(보통교과),국어(3~4학년군) 3-1가,교육부,미래엔,5870.0,3
2015개정교육과정,2020,국정,지도서보완교재(USB),초등학교,일반학교(보통교과),사회(5~6학년군)지도서 5-1(전자저작물USB),교육부,지학사,3920.0,5
2015개정교육과정,2020,국정,지도서,초등학교,일반학교(보통교과),도덕(5~6학년군)지도서 5,교육부,지학사,4840.0,5
2015개정교육과정,2020,국정,지도서보완교재(USB),초등학교,일반학교(보통교과),도덕(5~6학년군)지도서 5(전자저작물USB),교육부,지학사,3920.0,5
2015개정교육과정,2020,국정,지도서,초등학교,일반학교(보통교과),국어(5~6학년군)지도서 6-1,교육부,미래엔,8700.0,6
2015개정교육과정,2020,국정,지도서보완교재(USB),초등학교,일반학교(보통교과),국어(5~6학년군)지도서 6-1(전자저작물USB),교육부,미래엔,5390.0,6
2015개정교육과정,2020,국정,지도서,초등학교,일반학교(보통교과),수학(5~6학년군)지도서 6-1,교육부,비상교육,3220.0,6
2015개정교육과정,2020,국정,지도서보완교재(USB),초등학교,일반학교(보통교과),수학(5~6학년군)지도서 6-1(전자저작물USB),교육부,비상교육,3350.0,6
2015개정교육과정,2020,국정,지도서,초등학교,일반학교(보통교과),과학(5~6학년군)지도서 6-1,교육부,천재교과서,5840.0,6
2015개정교육과정,2020,국정,지도서보완교재(USB),초등학교,일반학교(보통교과),과학(5~6학년군)지도서 6-1(전자저작물USB),교육부,천재교과서,5320.0,6
2015개정교육과정,2020,국정,지도서,초등학교,일반학교(보통교과),사회(5~6학년군)지도서 6-1,교육부,지학사,4260.0,6
2015개정교육과정,2020,국정,지도서보완교재(USB),초등학교,일반학교(보통교과),사회(5~6학년군)지도서 6-1(전자저작물USB),교육부,지학사,3920.0,6
2015개정교육과정,2020,국정,지도서,초등학교,일반학교(보통교과),도덕(5~6학년군)지도서 6,교육부,지학사,4810.0,6
2015개정교육과정,2020,국정,지도서보완교재(USB),초등학교,일반학교(보통교과),도덕(5~6학년군)지도서 6(전자저작물USB),교육부,지학사,3920.0,6
2015개정교육과정,2020,국정,교과서,초등학교,일반학교(보통교과),국어(1~2학년군) 1-1가,교육부,미래엔,3590.0,1
2015개정교육과정,2020,국정,교과서,초등학교,일반학교(보통교과),국어(1~2학년군) 1-1나,교육부,미래엔,2830.0,1
2015개정교육과정,2020,국정,교과서,초등학교,일반학교(보통교과),국어활동(1~2학년군) 1-1,교육부,미래엔,3170.0,1
2015개정교육과정,2020,국정,교과서,초등학교,일반학교(보통교과),수학(1～2학년군) 1-1,교육부,비상교육,1440.0,1
2015개정교육과정,2020,국정,교과서,초등학교,일반학교(보통교과),수학익힘(1～2학년군) 1-1,교육부,비상교육,1030.0,1
2015개정교육과정,2020,국정,교과서,초등학교,일반학교(보통교과),봄(1~2학년군) 1-1,교육부,동아출판,1690.0,1
2015개정교육과정,2020,국정,교과서,초등학교,일반학교(보통교과),여름(1~2학년군) 1-1,교육부,동아출판,2090.0,1
2015개정교육과정,2020,국정,교과서,초등학교,일반학교(보통교과),국어(1~2학년군) 2-1가,교육부,미래엔,3370.0,2
2015개정교육과정,2020,국정,교과서,초등학교,일반학교(보통교과),국어(1~2학년군) 2-1나,교육부,미래엔,3250.0,2
2015개정교육과정,2020,국정,교과서,초등학교,일반학교(보통교과),국어활동(1~2학년군) 2-1,교육부,미래엔,3250.0,2
2015개정교육과정,2020,국정,교과서,초등학교,일반학교(보통교과),수학(1～2학년군) 2-1,교육부,비상교육,1760.0,2
2015개정교육과정,2020,국정,교과서,초등학교,일반학교(보통교과),수학익힘(1～2학년군) 2-1,교육부,비상교육,1190.0,2
2015개정교육과정,2020,국정,교과서,초등학교,일반학교(보통교과),봄(1~2학년군) 2-1,교육부,동아출판,1980.0,2
2015개정교육과정,2020,국정,교과서,초등학교,일반학교(보통교과),여름(1~2학년군) 2-1,교육부,동아출판,2170.0,2
2015개정교육과정,2020,국정,교과서,초등학교,일반학교(보통교과),안전한생활(1~2학년군) 1,교육부,동아출판,1340.0,1
2015개정교육과정,2020,국정,교과서,초등학교,일반학교(보통교과),안전한생활(1~2학년군) 2,교육부,동아출판,1380.0,2
2015개정교육과정,2020,국정,교과서,초등학교,일반학교(보통교과),국어(3~4학년군) 3-1가,교육부,미래엔,4050.0,3
2015개정교육과정,2020,국정,교과서,초등학교,일반학교(보통교과),국어(3~4학년군) 3-1나,교육부,미래엔,3380.0,3
2015개정교육과정,2020,국정,교과서,초등학교,일반학교(보통교과),국어활동(3~4학년군) 3-1,교육부,미래엔,3340.0,3
2015개정교육과정,2020,국정,교과서,초등학교,일반학교(보통교과),수학(3～4학년군) 3-1,교육부,비상교육,1440.0,3
2015개정교육과정,2020,국정,교과서,초등학교,일반학교(보통교과),수학익힘(3～4학년군) 3-1,교육부,비상교육,1120.0,3
2015개정교육과정,2020,국정,교과서,초등학교,일반학교(보통교과),과학(3～4학년군) 3-1,교육부,천재교과서,1840.0,3
2015개정교육과정,2020,국정,교과서,초등학교,일반학교(보통교과),실험관찰(3～4학년군) 3-1,교육부,천재교과서,1360.0,3
2015개정교육과정,2020,국정,교과서,초등학교,일반학교(보통교과),사회(3～4학년군) 3-1,교육부,지학사,1580.0,3
2015개정교육과정,2020,국정,교과서,초등학교,일반학교(보통교과),도덕(3～4학년군) 3,교육부,지학사,1480.0,3
2015개정교육과정,2018,국정,교과서,초등학교,일반학교(보통교과),수학익힘(1～2학년군) 2-1,교육부,천재교육,1810.0,2
2015개정교육과정,2018,국정,교과서,초등학교,일반학교(보통교과),봄(1~2학년군) 2-1,교육부,교학사,2330.0,2
2015개정교육과정,2018,국정,교과서,초등학교,일반학교(보통교과),여름(1~2학년군) 2-1,교육부,교학사,2560.0,2
2015개정교육과정,2018,국정,교과서,초등학교,일반학교(보통교과),안전한생활(1~2학년군) 2,교육부,교학사,1620.0,2
2015개정교육과정,2018,국정,교과서,초등학교,일반학교(보통교과),국어(3~4학년군) 3-1가,교육부,미래엔,4350.0,3
2015개정교육과정,2018,국정,교과서,초등학교,일반학교(보통교과),국어(3~4학년군) 3-1나,교육부,미래엔,3660.0,3
2015개정교육과정,2018,국정,교과서,초등학교,일반학교(보통교과),국어활동(3~4학년군) 3-1,교육부,미래엔,3610.0,3
2015개정교육과정,2018,국정,교과서,초등학교,일반학교(보통교과),수학(3～4학년군) 3-1,교육부,천재교육,2190.0,3
2015개정교육과정,2018,국정,교과서,초등학교,일반학교(보통교과),수학익힘(3～4학년군) 3-1,교육부,천재교육,1700.0,3
2015개정교육과정,2018,국정,교과서,초등학교,일반학교(보통교과),과학(3～4학년군) 3-1,교육부,비상교육,2120.0,3
2015개정교육과정,2018,국정,교과서,초등학교,일반학교(보통교과),실험관찰(3～4학년군) 3-1,교육부,비상교육,1530.0,3
2015개정교육과정,2018,국정,교과서,초등학교,일반학교(보통교과),사회(3～4학년군) 3-1,교육부,지학사,1690.0,3
2015개정교육과정,2018,국정,교과서,초등학교,일반학교(보통교과),도덕(3～4학년군) 3,교육부,지학사,1630.0,3
2015개정교육과정,2018,국정,교과서,초등학교,일반학교(보통교과),국어(3~4학년군) 4-1가,교육부,미래엔,4350.0,4
2015개정교육과정,2018,국정,교과서,초등학교,일반학교(보통교과),국어(3~4학년군) 4-1나,교육부,미래엔,3710.0,4
2015개정교육과정,2018,국정,교과서,초등학교,일반학교(보통교과),국어활동(3~4학년군) 4-1,교육부,미래엔,3340.0,4
2015개정교육과정,2018,국정,교과서,초등학교,일반학교(보통교과),수학(3～4학년군) 4-1,교육부,천재교육,2530.0,4
2015개정교육과정,2018,국정,교과서,초등학교,일반학교(보통교과),수학익힘(3～4학년군) 4-1,교육부,천재교육,1840.0,4
2015개정교육과정,2018,국정,교과서,초등학교,일반학교(보통교과),과학(3～4학년군) 4-1,교육부,비상교육,2570.0,4
2015개정교육과정,2018,국정,교과서,초등학교,일반학교(보통교과),실험관찰(3～4학년군) 4-1,교육부,비상교육,1560.0,4
2015개정교육과정,2018,국정,교과서,초등학교,일반학교(보통교과),사회(3～4학년군) 4-1,교육부,지학사,2220.0,4
2015개정교육과정,2018,국정,교과서,초등학교,일반학교(보통교과),도덕(3～4학년군) 4,교육부,지학사,1670.0,4
2015개정교육과정,2019,국정,교과서,초등학교,일반학교(보통교과),국어(3~4학년군) 3-1나,교육부,미래엔,4940.0,3
2015개정교육과정,2019,국정,교과서,초등학교,일반학교(보통교과),국어활동(3~4학년군) 3-1,교육부,미래엔,4870.0,3
2015개정교육과정,2019,국정,교과서,초등학교,일반학교(보통교과),수학(3～4학년군) 3-1,교육부,천재교육,2720.0,3
2015개정교육과정,2019,국정,교과서,초등학교,일반학교(보통교과),수학익힘(3～4학년군) 3-1,교육부,천재교육,2110.0,3
2015개정교육과정,2019,국정,교과서,초등학교,일반학교(보통교과),과학(3～4학년군) 3-1,교육부,비상교육,2710.0,3
2015개정교육과정,2019,국정,교과서,초등학교,일반학교(보통교과),실험관찰(3～4학년군) 3-1,교육부,비상교육,2000.0,3
2015개정교육과정,2019,국정,교과서,초등학교,일반학교(보통교과),사회(3～4학년군) 3-1,교육부,지학사,2060.0,3
2015개정교육과정,2019,국정,교과서,초등학교,일반학교(보통교과),도덕(3～4학년군) 3,교육부,지학사,1930.0,3
2015개정교육과정,2019,국정,교과서,초등학교,일반학교(보통교과),국어(3~4학년군) 4-1가,교육부,미래엔,5860.0,4
2015개정교육과정,2019,국정,교과서,초등학교,일반학교(보통교과),국어(3~4학년군) 4-1나,교육부,미래엔,5000.0,4
2015개정교육과정,2019,국정,교과서,초등학교,일반학교(보통교과),국어활동(3~4학년군) 4-1,교육부,미래엔,4500.0,4
2015개정교육과정,2019,국정,교과서,초등학교,일반학교(보통교과),수학(3～4학년군) 4-1,교육부,천재교육,3150.0,4
2015개정교육과정,2019,국정,교과서,초등학교,일반학교(보통교과),수학익힘(3～4학년군) 4-1,교육부,천재교육,2290.0,4
2015개정교육과정,2019,국정,교과서,초등학교,일반학교(보통교과),과학(3～4학년군) 4-1,교육부,비상교육,2750.0,4
2015개정교육과정,2019,국정,교과서,초등학교,일반학교(보통교과),실험관찰(3～4학년군) 4-1,교육부,비상교육,1660.0,4
2015개정교육과정,2019,국정,교과서,초등학교,일반학교(보통교과),사회(3～4학년군) 4-1,교육부,지학사,2020.0,4
2015개정교육과정,2019,국정,교과서,초등학교,일반학교(보통교과),도덕(3～4학년군) 4,교육부,지학사,2000.0,4
2015개정교육과정,2019,국정,교과서,초등학교,일반학교(보통교과),국어(5~6학년군) 5-1가,교육부,미래엔,7220.0,5
2015개정교육과정,2019,국정,교과서,초등학교,일반학교(보통교과),국어(5~6학년군) 5-1나,교육부,미래엔,5980.0,5
2015개정교육과정,2019,국정,교과서,초등학교,일반학교(보통교과),국어(5~6학년군) 6-1가,교육부,미래엔,6720.0,6
2015개정교육과정,2019,국정,교과서,초등학교,일반학교(보통교과),국어(5~6학년군) 6-1나,교육부,미래엔,6050.0,6
2015개정교육과정,2019,국정,교과서,초등학교,일반학교(보통교과),수학(5～6학년군) 5-1,교육부,천재교육,3610.0,5
2015개정교육과정,2019,국정,교과서,초등학교,일반학교(보통교과),수학익힘(5～6학년군) 5-1,교육부,천재교육,2900.0,5
2015개정교육과정,2019,국정,교과서,초등학교,일반학교(보통교과),수학(5～6학년군) 6-1,교육부,천재교육,3260.0,6
2015개정교육과정,2019,국정,교과서,초등학교,일반학교(보통교과),수학익힘(5～6학년군) 6-1,교육부,천재교육,2760.0,6
2015개정교육과정,2019,국정,교과서,초등학교,일반학교(보통교과),과학(5～6학년군) 5-1,교육부,비상교육,2790.0,5
2015개정교육과정,2019,국정,교과서,초등학교,일반학교(보통교과),실험관찰(5～6학년군) 5-1,교육부,비상교육,2120.0,5
2015개정교육과정,2019,국정,교과서,초등학교,일반학교(보통교과),과학(5～6학년군) 6-1,교육부,비상교육,3250.0,6
2015개정교육과정,2019,국정,교과서,초등학교,일반학교(보통교과),실험관찰(5～6학년군) 6-1,교육부,비상교육,2620.0,6
2015개정교육과정,2019,국정,교과서,초등학교,일반학교(보통교과),사회(5～6학년군) 5-1,교육부,지학사,2290.0,5
2015개정교육과정,2019,국정,교과서,초등학교,일반학교(보통교과),사회(5～6학년군) 6-1,교육부,지학사,3330.0,6
2015개정교육과정,2019,국정,교과서,초등학교,일반학교(보통교과),도덕(5～6학년군) 5,교육부,지학사,2210.0,5
2015개정교육과정,2019,국정,교과서,초등학교,일반학교(보통교과),도덕(5～6학년군) 6,교육부,지학사,2190.0,6
2015개정교육과정,2019,국정,교과서,초등학교,일반학교(보통교과),사회과부도,교육부,지학사,1930.0,
2015개정교육과정,2020,국정,교과서,초등학교,일반학교(보통교과),국어(3~4학년군) 4-1가,교육부,미래엔,4010.0,4
2015개정교육과정,2020,국정,교과서,초등학교,일반학교(보통교과),국어(3~4학년군) 4-1나,교육부,미래엔,3420.0,4
2015개정교육과정,2020,국정,교과서,초등학교,일반학교(보통교과),국어활동(3~4학년군) 4-1,교육부,미래엔,3120.0,4
2015개정교육과정,2020,국정,교과서,초등학교,일반학교(보통교과),수학(3～4학년군) 4-1,교육부,비상교육,1670.0,4
2015개정교육과정,2020,국정,교과서,초등학교,일반학교(보통교과),수학익힘(3～4학년군) 4-1,교육부,비상교육,1210.0,4
2015개정교육과정,2020,국정,교과서,초등학교,일반학교(보통교과),과학(3～4학년군) 4-1,교육부,천재교과서,1870.0,4
2015개정교육과정,2020,국정,교과서,초등학교,일반학교(보통교과),실험관찰(3～4학년군) 4-1,교육부,천재교과서,1130.0,4
2015개정교육과정,2020,국정,교과서,초등학교,일반학교(보통교과),사회(3～4학년군) 4-1,교육부,지학사,1540.0,4
2015개정교육과정,2020,국정,교과서,초등학교,일반학교(보통교과),도덕(3～4학년군) 4,교육부,지학사,1520.0,4
2015개정교육과정,2020,국정,교과서,초등학교,일반학교(보통교과),국어(5~6학년군) 5-1가,교육부,미래엔,4940.0,5
2015개정교육과정,2020,국정,교과서,초등학교,일반학교(보통교과),국어(5~6학년군) 5-1나,교육부,미래엔,4100.0,5
2015개정교육과정,2020,국정,교과서,초등학교,일반학교(보통교과),국어(5~6학년군) 6-1가,교육부,미래엔,4600.0,6
2015개정교육과정,2020,국정,교과서,초등학교,일반학교(보통교과),국어(5~6학년군) 6-1나,교육부,미래엔,4140.0,6
2015개정교육과정,2020,국정,교과서,초등학교,일반학교(보통교과),수학(5～6학년군) 5-1,교육부,비상교육,1910.0,5
2015개정교육과정,2020,국정,교과서,초등학교,일반학교(보통교과),수학익힘(5～6학년군) 5-1,교육부,비상교육,1540.0,5
2015개정교육과정,2020,국정,교과서,초등학교,일반학교(보통교과),수학(5～6학년군) 6-1,교육부,비상교육,1720.0,6
2015개정교육과정,2020,국정,교과서,초등학교,일반학교(보통교과),수학익힘(5～6학년군) 6-1,교육부,비상교육,1460.0,6
2015개정교육과정,2020,국정,교과서,초등학교,일반학교(보통교과),과학(5～6학년군) 5-1,교육부,천재교과서,1920.0,5
2015개정교육과정,2020,국정,교과서,초등학교,일반학교(보통교과),실험관찰(5～6학년군) 5-1,교육부,천재교과서,1450.0,5
2015개정교육과정,2020,국정,교과서,초등학교,일반학교(보통교과),과학(5～6학년군) 6-1,교육부,천재교과서,1840.0,6
2015개정교육과정,2020,국정,교과서,초등학교,일반학교(보통교과),실험관찰(5～6학년군) 6-1,교육부,천재교과서,1470.0,6
2015개정교육과정,2020,국정,교과서,초등학교,일반학교(보통교과),사회(5～6학년군) 5-1,교육부,지학사,1750.0,5
2015개정교육과정,2020,국정,교과서,초등학교,일반학교(보통교과),사회(5～6학년군) 6-1,교육부,지학사,1710.0,6
2015개정교육과정,2020,국정,교과서,초등학교,일반학교(보통교과),도덕(5～6학년군) 5,교육부,지학사,1690.0,5
2015개정교육과정,2020,국정,교과서,초등학교,일반학교(보통교과),도덕(5～6학년군) 6,교육부,지학사,1680.0,6
2015개정교육과정,2020,국정,교과서,초등학교,일반학교(보통교과),사회과부도,교육부,지학사,1480.0,
2015개정교육과정,2020,국정,교과서,초등학교,일반학교(보통교과),국어(1~2학년군) 1-1가,교육부,미래엔,3590.0,1
2015개정교육과정,2020,국정,교과서,초등학교,일반학교(보통교과),국어(1~2학년군) 1-1나,교육부,미래엔,2830.0,1
2015개정교육과정,2020,국정,교과서,초등학교,일반학교(보통교과),국어활동(1~2학년군) 1-1,교육부,미래엔,3170.0,1
2015개정교육과정,2020,국정,교과서,초등학교,일반학교(보통교과),국어(1~2학년군) 2-1가,교육부,미래엔,3370.0,2
2015개정교육과정,2020,국정,교과서,초등학교,일반학교(보통교과),국어(1~2학년군) 2-1나,교육부,미래엔,3250.0,2
2015개정교육과정,2020,국정,교과서,초등학교,일반학교(보통교과),국어활동(1~2학년군) 2-1,교육부,미래엔,3250.0,2
2015개정교육과정,2020,국정,교과서,초등학교,일반학교(보통교과),수학(1～2학년군) 1-1,교육부,비상교육,1440.0,1
2015개정교육과정,2020,국정,교과서,초등학교,일반학교(보통교과),수학익힘(1～2학년군) 1-1,교육부,비상교육,1030.0,1
2015개정교육과정,2020,국정,교과서,초등학교,일반학교(보통교과),수학(1～2학년군) 2-1,교육부,비상교육,1760.0,2
2015개정교육과정,2020,국정,교과서,초등학교,일반학교(보통교과),수학익힘(1～2학년군) 2-1,교육부,비상교육,1190.0,2
2015개정교육과정,2020,국정,교과서,초등학교,일반학교(보통교과),봄(1~2학년군) 1-1,교육부,동아출판,1690.0,1
2015개정교육과정,2020,국정,교과서,초등학교,일반학교(보통교과),여름(1~2학년군) 1-1,교육부,동아출판,2090.0,1
2015개정교육과정,2020,국정,교과서,초등학교,일반학교(보통교과),봄(1~2학년군) 2-1,교육부,동아출판,1980.0,2
2015개정교육과정,2020,국정,교과서,초등학교,일반학교(보통교과),여름(1~2학년군) 2-1,교육부,동아출판,2170.0,2
2015개정교육과정,2020,국정,교과서,초등학교,일반학교(보통교과),안전한생활(1~2학년군) 1,교육부,동아출판,1340.0,1
2015개정교육과정,2018,국정,교과서,초등학교,일반학교(보통교과),국어(1~2학년군) 1-1가,교육부,미래엔,3890.0,1
2015개정교육과정,2019,국정,교과서,초등학교,일반학교(보통교과),국어(1~2학년군) 1-1가,교육부,미래엔,5250.0,1
2015개정교육과정,2019,국정,교과서,초등학교,일반학교(보통교과),국어(1~2학년군) 1-1나,교육부,미래엔,4020.0,1
